state,combined_name,company_name,ticker,product_type,product_units,jan_2019,feb_2019,mar_2019,apr_2019,may_2019,jun_2019,jul_2019,aug_2019,sep_2019,oct_2019,nov_2019,dec_2019,jan_2020,feb_2020,mar_2020,apr_2020,may_2020,jun_2020,jul_2020,aug_2020,sep_2020,oct_2020,nov_2020,dec_2020,jan_2021,feb_2021
ND,Samson Oil And Gas Usa Inc (Private),Samson Oil And Gas Usa Inc,Private,produced oil,Bbl,14532.0,10062.0,13298.0,15326.0,16344.0,20747.0,21547.0,23467.0,17570.0,18041.0,18720.0,16941.0,12326.0,17302.0,20183.0,22299.0,18839.0,18400.0,14829.0,12888.0,10349.0,9890.0,14601.0,16396.0,15087.0,
ND,Shd Oil & Gas Llc (Private),Shd Oil & Gas Llc,Private,produced oil,Bbl,12715.0,11947.0,9952.0,9972.0,10572.0,7990.0,12047.0,12330.0,7681.0,11554.0,31160.0,32460.0,15273.0,29038.0,37883.0,19112.0,380.0,180.0,5207.0,40434.0,29932.0,31266.0,20440.0,31835.0,6062.0,
ND,Siana Oil & Gas Llc (Private),Siana Oil & Gas Llc,Private,produced oil,Bbl,360.0,196.0,438.0,238.0,412.0,368.0,276.0,205.0,19.0,124.0,135.0,132.0,93.0,127.0,53.0,70.0,38.0,57.0,81.0,66.0,100.0,119.0,70.0,48.0,60.0,
ND,Sinclair Oil & Gas Company (Private),Sinclair Oil & Gas Company,Private,produced oil,Bbl,67539.0,49740.0,47560.0,51911.0,62645.0,42359.0,63240.0,136788.0,161625.0,133352.0,159626.0,142574.0,109455.0,140175.0,150325.0,39615.0,1991.0,7101.0,41041.0,60451.0,52981.0,88317.0,80339.0,70477.0,102925.0,
ND,Versa Operating Llc (Private),Versa Operating Llc,Private,produced oil,Bbl,309.0,243.0,358.0,319.0,389.0,424.0,167.0,204.0,524.0,465.0,395.0,413.0,419.0,380.0,114.0,244.0,23.0,120.0,,440.0,459.0,354.0,410.0,72.0,459.0,68.0
ND,Wesco Operating Inc (Private),Wesco Operating Inc,Private,produced oil,Bbl,2670.0,3019.0,3075.0,1581.0,2948.0,2392.0,2528.0,951.0,1655.0,2295.0,2711.0,2667.0,2647.0,3513.0,2671.0,1548.0,,617.0,4035.0,3766.0,3178.0,2658.0,3079.0,2260.0,3247.0,
ND,White Butte Oil Operations Llc (Private),White Butte Oil Operations Llc,Private,produced oil,Bbl,5523.0,25624.0,32658.0,18117.0,22946.0,31601.0,36065.0,34225.0,27714.0,34188.0,34477.0,52807.0,44171.0,35072.0,20407.0,6612.0,266.0,178.0,88.0,4739.0,4706.0,3860.0,3398.0,9394.0,17157.0,
ND,White Rock Oil & Gas Llc (Private),White Rock Oil & Gas Llc,Private,produced oil,Bbl,23160.0,21904.0,33246.0,29620.0,46903.0,26978.0,62946.0,28317.0,39725.0,60396.0,28572.0,39209.0,44815.0,28933.0,33608.0,30017.0,14500.0,42565.0,32388.0,62088.0,54290.0,52542.0,25085.0,31495.0,62716.0,
ND,Windridge Operating Llc (Private),Windridge Operating Llc,Private,produced oil,Bbl,1995.0,,,,3348.0,2939.0,2722.0,2570.0,2140.0,2978.0,2811.0,2032.0,2004.0,1803.0,1750.0,664.0,171.0,2472.0,1934.0,1621.0,1564.0,2032.0,1615.0,1646.0,1555.0,
ND,Windsor Dakota Llc (Private),Windsor Dakota Llc,Private,produced oil,Bbl,,,,,,,,,,,,,,,,,1570.0,,,,,,,,,
ND,Xcl Resources Llc (Private),Xcl Resources Llc,Private,produced oil,Bbl,2721.0,1991.0,2389.0,2815.0,3178.0,2572.0,5284.0,5458.0,3924.0,4928.0,4259.0,4820.0,4430.0,3606.0,3649.0,2694.0,1803.0,3340.0,3585.0,3545.0,4604.0,4674.0,3735.0,3824.0,3631.0,
ND,Zargon Oil (Nd) Inc (Private),Zargon Oil (Nd) Inc,Private,produced oil,Bbl,8027.0,7242.0,8045.0,7640.0,7811.0,7559.0,7554.0,7838.0,7460.0,7460.0,7251.0,7351.0,7184.0,6751.0,6851.0,5814.0,4706.0,6001.0,6378.0,5790.0,5757.0,5572.0,5428.0,5849.0,6547.0,
ND,Zavanna Llc (Private),Zavanna Llc,Private,produced oil,Bbl,231565.0,214822.0,235675.0,217951.0,194481.0,310876.0,323205.0,316128.0,277341.0,251706.0,254013.0,427494.0,441589.0,479758.0,563669.0,350743.0,136546.0,297108.0,256646.0,257427.0,254515.0,326542.0,371065.0,380704.0,350631.0,
ND,Abraxas Petroleum Corp (AXAS),Abraxas Petroleum Corp,AXAS,produced oil,Bbl,315883.0,299201.0,297465.0,256147.0,205220.0,197841.0,243758.0,245142.0,209680.0,234660.0,201445.0,183931.0,112004.0,83028.0,101952.0,41694.0,1122.0,71516.0,106115.0,79152.0,72950.0,80949.0,125586.0,131557.0,98708.0,
ND,Bruin EP Partners LLC (Private),Bruin EP Partners LLC,Private,produced oil,Bbl,1320828.0,1247917.0,1458232.0,1250404.0,1389762.0,1423618.0,1498386.0,1411191.0,1318305.0,1269913.0,1564953.0,1378390.0,1274735.0,996161.0,899832.0,737008.0,483464.0,585094.0,699145.0,608851.0,627786.0,699120.0,681119.0,678493.0,596292.0,
ND,Citation Oil and Gas Corp (Private),Citation Oil and Gas Corp,Private,produced oil,Bbl,13367.0,11736.0,15061.0,13886.0,13815.0,13631.0,14210.0,15900.0,12882.0,13836.0,14125.0,13716.0,14051.0,14274.0,13981.0,9910.0,9450.0,9088.0,13121.0,10264.0,13331.0,12485.0,12076.0,14854.0,14993.0,
ND,Continental Resources Inc (CLR),Continental Resources Inc,CLR,produced oil,Bbl,5261674.0,4385060.0,5186479.0,4862273.0,5190042.0,5271233.0,5541145.0,5256727.0,5180808.0,5513631.0,5068622.0,4450721.0,4621289.0,4241676.0,4614539.0,3330947.0,1546534.0,531123.0,2228363.0,3805449.0,4044331.0,4060553.0,4104917.0,2933615.0,2825245.0,
ND,ConocoPhillips Co (COP),ConocoPhillips Co,COP,produced oil,Bbl,1259402.0,862517.0,2561889.0,2921433.0,2947737.0,2356004.0,2601001.0,2677026.0,2482108.0,2421096.0,2240135.0,1731794.0,2171562.0,1531509.0,1950996.0,1509453.0,420798.0,253373.0,789307.0,1556527.0,1747652.0,1896676.0,1496687.0,1128274.0,1191272.0,
ND,Crescent Point Energy Corp (CPG),Crescent Point Energy Corp,CPG,produced oil,Bbl,595896.0,449319.0,143593.0,141616.0,287322.0,343309.0,268689.0,264238.0,197469.0,159895.0,464111.0,189814.0,578311.0,473064.0,435682.0,432326.0,223887.0,276128.0,311625.0,279409.0,174499.0,199154.0,168906.0,335105.0,414300.0,
ND,Denbury Resources Inc (DNR),Denbury Resources Inc,DNR,produced oil,Bbl,47670.0,27077.0,12142.0,120310.0,133626.0,151459.0,148163.0,139048.0,127689.0,165830.0,161067.0,154594.0,161406.0,147013.0,157973.0,149147.0,139385.0,140957.0,141837.0,136083.0,139364.0,141299.0,131027.0,139750.0,144266.0,
ND,Devon Energy Corp (DVN),Devon Energy Corp,DVN,produced oil,Bbl,1412936.0,1314122.0,1467986.0,1164603.0,1257260.0,1605940.0,1496385.0,1885090.0,1686624.0,2154086.0,1901494.0,1660850.0,1709655.0,1550356.0,1533065.0,1271180.0,542066.0,1096962.0,1049391.0,990911.0,1100982.0,1708687.0,1900038.0,1775815.0,1179474.0,
ND,EOG Resources Inc (EOG),EOG Resources Inc,EOG,produced oil,Bbl,1164361.0,934368.0,1006464.0,920522.0,856171.0,634004.0,607890.0,902041.0,1068838.0,1500433.0,1249553.0,1087131.0,855313.0,716263.0,708584.0,327908.0,175909.0,454531.0,432308.0,432233.0,346955.0,359669.0,274373.0,375530.0,322521.0,
ND,Equinor Energy Lp (EQNR),Equinor Energy Lp,EQNR,produced oil,Bbl,1469556.0,1142981.0,1671133.0,1697292.0,1701969.0,1532179.0,1434262.0,1355136.0,1426578.0,1695039.0,1573778.0,1577878.0,1526506.0,1571352.0,1590270.0,1350890.0,1319416.0,1160695.0,1134691.0,1096580.0,1046795.0,1049357.0,955070.0,968506.0,831337.0,
ND,Equinor ASA (EQNR),Equinor ASA,EQNR,produced oil,Bbl,1469556.0,1142981.0,1671133.0,1697292.0,1701969.0,1532179.0,1434262.0,1355136.0,1426578.0,1695039.0,1573778.0,1577878.0,1526506.0,1571352.0,1590270.0,1350890.0,1319416.0,1160695.0,1134691.0,1096580.0,1046795.0,1049357.0,955070.0,968506.0,831337.0,
ND,Enerplus Corp (ERF),Enerplus Corp,ERF,produced oil,Bbl,501577.0,425868.0,440878.0,723771.0,811231.0,756236.0,1126534.0,848303.0,820352.0,992332.0,729288.0,789590.0,1134244.0,1163442.0,1323435.0,1090984.0,975246.0,1176832.0,1178014.0,1117721.0,1038387.0,965821.0,829672.0,854925.0,823884.0,
ND,Diamondback Energy Inc (FANG),Diamondback Energy Inc,FANG,produced oil,Bbl,820657.0,634516.0,756824.0,654288.0,719335.0,664007.0,576682.0,533621.0,587936.0,831839.0,862933.0,729043.0,662205.0,531271.0,610953.0,619488.0,510662.0,519791.0,617348.0,627256.0,600466.0,597359.0,558435.0,545166.0,419113.0,
ND,Hess Corp (HES),Hess Corp,HES,produced oil,Bbl,2969281.0,2540948.0,3149678.0,2739281.0,2690891.0,3347399.0,3421889.0,3364683.0,2760713.0,3529876.0,3856434.0,3940679.0,3728818.0,3845368.0,4139951.0,3801788.0,3722564.0,3507124.0,3660233.0,3439627.0,3320084.0,2912891.0,2813383.0,2685616.0,2539563.0,
ND,Hunt Oil Co (Private),Hunt Oil Co,Private,produced oil,Bbl,240843.0,208029.0,275860.0,203327.0,197278.0,197895.0,305730.0,315215.0,291475.0,285198.0,287854.0,287174.0,260038.0,179062.0,205563.0,152352.0,155221.0,204360.0,184098.0,139750.0,89661.0,107981.0,146216.0,97651.0,86648.0,
ND,Kaiser Francis Oil Co (Private),Kaiser Francis Oil Co,Private,produced oil,Bbl,29901.0,23609.0,23174.0,25338.0,11029.0,17973.0,19531.0,24581.0,17921.0,23603.0,22631.0,22918.0,21318.0,16760.0,16580.0,7811.0,6441.0,23381.0,25555.0,22270.0,18139.0,21888.0,17337.0,22193.0,19291.0,
ND,Kraken Oil and Gas LLC (Private),Kraken Oil and Gas LLC,Private,produced oil,Bbl,407729.0,471641.0,636244.0,955506.0,1056655.0,1040201.0,1232084.0,1221712.0,1173992.0,1441527.0,1336155.0,1345352.0,1250467.0,1202199.0,1280836.0,1266141.0,1171817.0,999574.0,939494.0,863247.0,767290.0,769348.0,792100.0,763929.0,703155.0,
ND,Legacy Reserves Operating Lp (LGCY),Legacy Reserves Operating Lp,LGCY,produced oil,Bbl,8853.0,9597.0,9560.0,7223.0,8526.0,8042.0,9071.0,8640.0,7305.0,8586.0,7350.0,7550.0,7532.0,7407.0,7388.0,3113.0,1511.0,6176.0,6452.0,7763.0,9314.0,9113.0,7765.0,6841.0,7043.0,
ND,Lime Rock Resources (Private),Lime Rock Resources,Private,produced oil,Bbl,356413.0,309279.0,393643.0,328737.0,283288.0,300383.0,332892.0,343883.0,261350.0,331901.0,383119.0,418597.0,395646.0,274716.0,295391.0,128761.0,40303.0,233692.0,319498.0,238121.0,242482.0,245565.0,232625.0,222701.0,158903.0,
ND,Marathon Oil Corp (MRO),Marathon Oil Corp,MRO,produced oil,Bbl,3137037.0,3009194.0,3275292.0,3302231.0,3464517.0,3467389.0,3417877.0,3712183.0,3511712.0,3247984.0,3063616.0,3079298.0,3179636.0,2903566.0,3303678.0,2990331.0,2768169.0,2224192.0,2425851.0,1677083.0,2167947.0,2413887.0,1859536.0,1597832.0,2590162.0,
ND,Murex Petroleum Corp (Private),Murex Petroleum Corp,Private,produced oil,Bbl,84188.0,74321.0,100611.0,62416.0,91039.0,82266.0,73632.0,67638.0,63516.0,65347.0,64800.0,59418.0,66161.0,62446.0,74688.0,40796.0,35119.0,60905.0,60399.0,61398.0,56201.0,52427.0,56280.0,53823.0,52940.0,
ND,Oasis Petroleum Inc (OAS),Oasis Petroleum Inc,OAS,produced oil,Bbl,2685050.0,2376108.0,3022120.0,2234324.0,2219184.0,2446624.0,2531734.0,2422668.0,2107943.0,2480398.0,2320186.0,2247059.0,2131550.0,1982698.0,1974734.0,1369303.0,831785.0,1375207.0,1501552.0,1209948.0,1300875.0,1951263.0,1354216.0,1399239.0,1330068.0,
ND,Ovintiv Inc (OVV),Ovintiv Inc,OVV,produced oil,Bbl,581331.0,515763.0,544306.0,576481.0,729807.0,756202.0,843462.0,889777.0,645339.0,830430.0,915373.0,852686.0,964334.0,712139.0,946158.0,757085.0,440709.0,591682.0,482616.0,400272.0,425614.0,683317.0,738579.0,567666.0,536152.0,
ND,Petro Harvester Oil and Gas LLC (Private),Petro Harvester Oil and Gas LLC,Private,produced oil,Bbl,7574.0,6649.0,15288.0,20457.0,49255.0,44891.0,45341.0,46562.0,37335.0,33932.0,60929.0,88540.0,100369.0,94857.0,96135.0,83143.0,60574.0,78380.0,69784.0,57942.0,54529.0,61301.0,50747.0,45688.0,38781.0,
ND,PetroHunt LLC (Private),PetroHunt LLC,Private,produced oil,Bbl,874239.0,759077.0,930652.0,796274.0,821763.0,687676.0,770804.0,971499.0,1033588.0,998591.0,853752.0,940531.0,1061312.0,803410.0,696640.0,424000.0,63650.0,174677.0,208599.0,505826.0,886516.0,1066925.0,947625.0,928464.0,831499.0,
ND,Rimrock Oil And Gas (Private),Rimrock Oil And Gas,Private,produced oil,Bbl,507773.0,395833.0,606997.0,628118.0,563621.0,567220.0,626211.0,599405.0,586487.0,616116.0,675164.0,625737.0,688117.0,655514.0,734135.0,416620.0,10323.0,555599.0,579147.0,570404.0,516477.0,509480.0,459914.0,470384.0,428630.0,
ND,Scout Energy Partners (Private),Scout Energy Partners,Private,produced oil,Bbl,20880.0,16438.0,19397.0,19170.0,31916.0,36164.0,42129.0,41328.0,38173.0,41188.0,41631.0,34237.0,29925.0,38049.0,40752.0,20620.0,11199.0,28288.0,17206.0,23920.0,40120.0,40171.0,36762.0,35128.0,26320.0,
ND,Slawson Exploration Co Inc (Private),Slawson Exploration Co Inc,Private,produced oil,Bbl,603689.0,734608.0,811251.0,927953.0,1361520.0,1537485.0,963909.0,1110269.0,1082329.0,1141637.0,979525.0,1203666.0,1655976.0,1475232.0,1007714.0,280213.0,29614.0,39549.0,239063.0,400624.0,405244.0,518742.0,506883.0,803201.0,821775.0,
ND,True Oil LLC (Private),True Oil LLC,Private,produced oil,Bbl,4049.0,6375.0,10007.0,,11320.0,12393.0,12074.0,12667.0,18255.0,11343.0,8307.0,10791.0,22682.0,14152.0,12197.0,13661.0,641.0,10121.0,7229.0,12968.0,11242.0,10312.0,13584.0,13666.0,12328.0,
ND,Whiting Petroleum Corp (WLL),Whiting Petroleum Corp,WLL,produced oil,Bbl,3308371.0,2689775.0,2906778.0,2765184.0,3099808.0,3102659.0,3011273.0,3053339.0,3021587.0,3362118.0,3092302.0,3107404.0,2747584.0,2547129.0,2816420.0,2405920.0,2178178.0,2087029.0,2189237.0,2051581.0,1791055.0,1905536.0,1734428.0,1912266.0,1815812.0,
ND,Exxon Mobil Corp (XOM),Exxon Mobil Corp,XOM,produced oil,Bbl,1142590.0,1074077.0,1864237.0,1779783.0,1607883.0,1948812.0,2400183.0,1999140.0,1644936.0,1998669.0,1512111.0,1365910.0,1239079.0,961809.0,1103933.0,1278851.0,711416.0,1157447.0,1790059.0,1962103.0,1821557.0,1728410.0,1440452.0,1509956.0,1586872.0,
NM,"Advance Energy Partners Hat Mesa, Llc (Private)","Advance Energy Partners Hat Mesa, Llc",Private,produced oil,Bbl,,,,,,,,,,,,36473.0,55382.0,68944.0,42131.0,14368.0,,,40286.0,40320.0,17876.0,50632.0,37824.0,33390.0,,
NM,"Bam Permian Operating, Llc (Private)","Bam Permian Operating, Llc",Private,produced oil,Bbl,295.0,413.0,445.0,364.0,375.0,405.0,401.0,423.0,122.0,537.0,414.0,200.0,410.0,345.0,456.0,359.0,325.0,314.0,294.0,331.0,301.0,289.0,275.0,323.0,284.0,
NM,"Bridgecreek Resources (Colorado), Llc (Private)","Bridgecreek Resources (Colorado), Llc",Private,produced oil,Bbl,1018.0,827.0,702.0,1088.0,916.0,819.0,853.0,686.0,900.0,811.0,542.0,930.0,826.0,643.0,888.0,819.0,787.0,761.0,760.0,563.0,863.0,764.0,481.0,946.0,966.0,
NM,"Catena Resources Operating, Llc (Private)","Catena Resources Operating, Llc",Private,produced oil,Bbl,3841.0,1889.0,5150.0,,,2228.0,2269.0,1136.0,,24578.0,,,,,,,13057.0,9756.0,,,,,,,,532.0
NM,"Chisholm Energy Operating, Llc (Private)","Chisholm Energy Operating, Llc",Private,produced oil,Bbl,,,,,,,120725.0,129958.0,87431.0,97502.0,106509.0,114821.0,122682.0,116456.0,118342.0,69462.0,74275.0,131294.0,107784.0,72309.0,88384.0,84613.0,60626.0,72079.0,56033.0,
NM,"D.W.R. Oil Properties, Inc. (Private)","D.W.R. Oil Properties, Inc.",Private,produced oil,Bbl,,,,,,,,,696.0,2466.0,2306.0,1685.0,1371.0,1447.0,740.0,,,,,,,,,,,
NM,"Dgp Energy, Llc (Private)","Dgp Energy, Llc",Private,produced oil,Bbl,4259.0,6899.0,2754.0,1899.0,,,,,,,,,,,,,,,,,,,,,,
NM,"Epic Energy, L.L.C. (Private)","Epic Energy, L.L.C.",Private,produced oil,Bbl,25.0,35.0,31.0,35.0,26.0,32.0,26.0,20.0,,,,,,,,,,,17.0,28.0,36.0,13.0,,,,
NM,"Foundation Energy Management, Llc (Private)","Foundation Energy Management, Llc",Private,produced oil,Bbl,,,,,,,,,,,,,,,,,,,138.0,,,,,,,
NM,Franklin Mountain Energy Llc (Private),Franklin Mountain Energy Llc,Private,produced oil,Bbl,,,,,,,,,,,,,,,,,,,9392.0,7985.0,8750.0,11740.0,,,,
NM,"Grizzly Operating, Llc (Private)","Grizzly Operating, Llc",Private,produced oil,Bbl,458.0,,,,,,4834.0,,,,,2652.0,,,,,,,,,,,,,,
NM,"Lh Operating, Llc (Private)","Lh Operating, Llc",Private,produced oil,Bbl,725.0,608.0,637.0,591.0,653.0,557.0,545.0,475.0,600.0,368.0,2313.0,645.0,1010.0,881.0,866.0,320.0,540.0,931.0,634.0,752.0,683.0,680.0,700.0,686.0,,
NM,"Logos Operating, Llc (Private)","Logos Operating, Llc",Private,produced oil,Bbl,55421.0,170.0,124.0,151.0,195.0,167.0,174.0,17988.0,167.0,13300.0,10449.0,139.0,127.0,161.0,178.0,240.0,189.0,191.0,172.0,159.0,202.0,178.0,151.0,158.0,172.0,
NM,Manzano Llc (Private),Manzano Llc,Private,produced oil,Bbl,3743.0,3194.0,8228.0,11117.0,16296.0,16984.0,18613.0,16090.0,14311.0,13684.0,3502.0,2602.0,2543.0,7608.0,23293.0,16221.0,10881.0,15492.0,11061.0,11836.0,7916.0,9816.0,8412.0,9147.0,,
NM,Marshall & Winston Inc (Private),Marshall & Winston Inc,Private,produced oil,Bbl,639.0,576.0,394.0,263.0,264.0,117.0,149.0,121.0,3244.0,2539.0,2529.0,3364.0,4344.0,109.0,101.0,62.0,,10053.0,,,,,,,,
NM,Mr Nm Operating Llc (Private),Mr Nm Operating Llc,Private,produced oil,Bbl,3879.0,4196.0,3940.0,2902.0,3593.0,1470.0,994.0,1428.0,1783.0,2023.0,2117.0,1982.0,1689.0,1994.0,1557.0,,,1840.0,1727.0,,1434.0,,,1209.0,,
NM,"Mulloy Operating, Inc. (Private)","Mulloy Operating, Inc.",Private,produced oil,Bbl,46.0,67.0,76.0,23.0,,64.0,76.0,58.0,52.0,49.0,293.0,436.0,328.0,339.0,372.0,314.0,255.0,239.0,449.0,341.0,291.0,347.0,378.0,363.0,,
NM,"Murchison Oil And Gas, Llc (Private)","Murchison Oil And Gas, Llc",Private,produced oil,Bbl,2763.0,2490.0,,2576.0,,,,50129.0,2050.0,15973.0,23489.0,59876.0,55746.0,35663.0,38590.0,20956.0,,22725.0,27221.0,23940.0,23017.0,23171.0,19415.0,20148.0,16163.0,
NM,Penroc Oil Corp (Private),Penroc Oil Corp,Private,produced oil,Bbl,29.0,,,,,32.0,33.0,,,,,,,,,,,,,,,,,,,
NM,"Prima Exploration, Inc. (Private)","Prima Exploration, Inc.",Private,produced oil,Bbl,9843.0,8140.0,10138.0,8568.0,5895.0,5691.0,5365.0,4419.0,3709.0,3661.0,4574.0,636.0,596.0,546.0,447.0,625.0,306.0,36.0,,110.0,,146.0,,556.0,330.0,
NM,"Raybaw Operating, Llc (Private)","Raybaw Operating, Llc",Private,produced oil,Bbl,1775.0,1638.0,3549.0,3594.0,3013.0,3653.0,4655.0,4914.0,3370.0,1822.0,1293.0,1500.0,3620.0,2503.0,2934.0,2595.0,2415.0,2858.0,3581.0,3131.0,2208.0,2647.0,2750.0,1725.0,2257.0,
NM,Redwood Operating Llc (Private),Redwood Operating Llc,Private,produced oil,Bbl,26241.0,19821.0,36789.0,17910.0,4360.0,37802.0,5527.0,43433.0,3173.0,17912.0,35929.0,27440.0,31420.0,26510.0,63139.0,31233.0,12314.0,25568.0,24419.0,21446.0,11812.0,12486.0,,13359.0,,
NM,"Robertson Resources, Inc (Private)","Robertson Resources, Inc",Private,produced oil,Bbl,110.0,84.0,25.0,73.0,68.0,45.0,78.0,96.0,78.0,87.0,81.0,87.0,98.0,87.0,91.0,,,,,,,,,,,
NM,Santo Petroleum Llc (Private),Santo Petroleum Llc,Private,produced oil,Bbl,,,,,,,,,,,,,,,,,,,,,,30714.0,,,,
NM,Simcoe Llc (Private),Simcoe Llc,Private,produced oil,Bbl,22.0,44.0,42.0,47.0,,102.0,17.0,7.0,9.0,5.0,89.0,8.0,14.0,9.0,16.0,31.0,7.0,12.0,,,,,,,,
NM,"Steward Energy Ii, Llc (Private)","Steward Energy Ii, Llc",Private,produced oil,Bbl,20597.0,24452.0,11750.0,20222.0,11044.0,17645.0,30545.0,47284.0,35283.0,32557.0,15975.0,29945.0,28732.0,18297.0,18244.0,11524.0,15472.0,21458.0,22264.0,24278.0,35838.0,35808.0,22043.0,18217.0,27577.0,
NM,Strata Production Co (Private),Strata Production Co,Private,produced oil,Bbl,5283.0,4731.0,4855.0,4145.0,5408.0,5642.0,5711.0,4924.0,5075.0,6140.0,5769.0,1302.0,1178.0,,,,,,,4458.0,,,4176.0,942.0,4210.0,
NM,"Tacitus, Llc (Private)","Tacitus, Llc",Private,produced oil,Bbl,,,,,5.0,,,,,,,,,,,,,,,,,,,,,
NM,"Tamaroa Operating, Llc (Private)","Tamaroa Operating, Llc",Private,produced oil,Bbl,,,,,,,,,,,2829.0,1517.0,1727.0,739.0,641.0,512.0,512.0,377.0,422.0,1269.0,906.0,809.0,747.0,,,
NM,"Titus Oil & Gas Production, Llc (Private)","Titus Oil & Gas Production, Llc",Private,produced oil,Bbl,2067.0,654.0,432.0,915.0,1137.0,1044.0,430.0,612.0,,,,,,,,,,,,,,,,,,
NM,Ameredev LLC (Private),Ameredev LLC,Private,produced oil,Bbl,10662.0,21457.0,20742.0,6945.0,5553.0,9893.0,10193.0,10667.0,4684.0,7529.0,7200.0,4589.0,7705.0,37870.0,52678.0,35612.0,3151.0,8061.0,35511.0,46603.0,33161.0,32067.0,28115.0,27349.0,,
NM,Apache Corp (APA),Apache Corp,APA,produced oil,Bbl,50165.0,38602.0,40829.0,47276.0,34631.0,28389.0,29619.0,23773.0,25374.0,42543.0,42888.0,43934.0,24402.0,29600.0,29435.0,22664.0,17005.0,11521.0,18448.0,938.0,4845.0,4712.0,10648.0,10345.0,4488.0,
NM,BP plc (BP),BP plc,BP,produced oil,Bbl,398.0,199.0,89.0,19.0,241.0,15.0,16.0,15.0,19.0,19.0,228.0,416.0,,,,,,,,,,,,,,
NM,Bta Oil Producers Llc (Private),Bta Oil Producers Llc,Private,produced oil,Bbl,51381.0,59753.0,75154.0,39309.0,52067.0,36333.0,77659.0,106347.0,65510.0,57570.0,49538.0,54329.0,42603.0,50877.0,58543.0,40246.0,23204.0,50902.0,43854.0,40875.0,43600.0,45206.0,115164.0,178592.0,148032.0,
NM,Burnett Oil Co Inc (Private),Burnett Oil Co Inc,Private,produced oil,Bbl,3924.0,3584.0,2313.0,3062.0,2321.0,2582.0,3108.0,2950.0,3204.0,1156.0,1224.0,1810.0,1161.0,3983.0,3505.0,1250.0,,810.0,927.0,548.0,264.0,,,930.0,1700.0,
NM,Centennial Resource Dev (CDEV),Centennial Resource Dev,CDEV,produced oil,Bbl,48973.0,18424.0,45157.0,71406.0,77679.0,52674.0,45113.0,32638.0,27835.0,49656.0,63374.0,48662.0,78058.0,42803.0,62324.0,49025.0,31016.0,56533.0,35649.0,43056.0,63021.0,5846.0,,19976.0,32486.0,
NM,CML Exploration LLC (Private),CML Exploration LLC,Private,produced oil,Bbl,575.0,617.0,595.0,571.0,589.0,551.0,550.0,525.0,504.0,480.0,515.0,548.0,548.0,340.0,559.0,500.0,200.0,467.0,516.0,627.0,569.0,542.0,545.0,610.0,575.0,
NM,Colgate Operating LLC (Private),Colgate Operating LLC,Private,produced oil,Bbl,828.0,448.0,1019.0,340.0,834.0,387.0,593.0,890.0,1255.0,556.0,665.0,562.0,781.0,629.0,164.0,,,,,,,,,,,
NM,ConocoPhillips Co (COP),ConocoPhillips Co,COP,produced oil,Bbl,861808.0,737448.0,787674.0,655911.0,634703.0,614048.0,632568.0,454739.0,480605.0,535638.0,571675.0,723532.0,702194.0,725743.0,763050.0,660514.0,483771.0,477611.0,697662.0,534139.0,531597.0,576084.0,520489.0,495173.0,509582.0,
NM,Chevron Corp (CVX),Chevron Corp,CVX,produced oil,Bbl,33241.0,49433.0,55470.0,50638.0,46752.0,54060.0,61892.0,71320.0,141382.0,128556.0,112550.0,126890.0,178527.0,72368.0,200518.0,241716.0,211631.0,199134.0,256637.0,226141.0,172009.0,113207.0,101669.0,167032.0,86176.0,
NM,Djr Operating Llc (Private),Djr Operating Llc,Private,produced oil,Bbl,,,,,,,,,,4712.0,,,,,,,,,,,,,,,,
NM,Dugan Production Corp (Private),Dugan Production Corp,Private,produced oil,Bbl,60.0,44.0,1.0,176.0,154.0,6.0,62.0,131.0,47.0,45.0,82.0,81.0,35.0,43.0,29.0,77.0,28.0,62.0,12.0,50.0,2.0,2.0,1.0,2.0,27.0,
NM,Devon Energy Corp (DVN),Devon Energy Corp,DVN,produced oil,Bbl,305321.0,364318.0,564463.0,667362.0,579858.0,621771.0,488374.0,495152.0,443656.0,429705.0,356219.0,665821.0,731005.0,600151.0,584889.0,552595.0,365237.0,424331.0,508966.0,514794.0,484250.0,798052.0,590726.0,625179.0,531613.0,
NM,Enduring Energy LLC (Private),Enduring Energy LLC,Private,produced oil,Bbl,,2025.0,,,,,1093.0,1616.0,,,,,,,,,,,,,,,,,,
NM,EOG Resources Inc (EOG),EOG Resources Inc,EOG,produced oil,Bbl,530215.0,456763.0,489905.0,410109.0,789089.0,581203.0,534754.0,545753.0,406192.0,496640.0,562805.0,743557.0,662772.0,538704.0,338514.0,268022.0,117167.0,180108.0,353267.0,411261.0,347202.0,449843.0,457628.0,564543.0,592842.0,
NM,Fasken Oil and Ranch Ltd (Private),Fasken Oil and Ranch Ltd,Private,produced oil,Bbl,1414.0,,257.0,5654.0,5926.0,,454.0,1876.0,1431.0,482.0,742.0,,715.0,913.0,1391.0,402.0,1242.0,702.0,627.0,657.0,722.0,702.0,882.0,765.0,730.0,
NM,FourPoint Energy LLC (Private),FourPoint Energy LLC,Private,produced oil,Bbl,,,,,111.0,116.0,121.0,,,81.0,81.0,,,,140.0,150.0,96.0,84.0,82.0,85.0,75.0,65.0,74.0,74.0,,
NM,Hilcorp Energy Co (Private),Hilcorp Energy Co,Private,produced oil,Bbl,,196.0,,170.0,,20.0,19.0,,,10.0,,,24.0,12.0,,,,,,,,,,,,
